score,question,slug,condition_id,price_yes,price_no,logit_yes,logit_no,days_to_expiry,end_date,volume_24h,volume_total,liquidity,spread,best_bid,best_ask,num_outcomes,neg_risk,token_id_yes,token_id_no
13.599,"Will the price of Bitcoin be above $88,000 on January 24?",bitcoin-above-88k-on-january-24,0x6f535a6bfa29e2cbfb75ea127a4107e0088dc3c96ff9fc5ea55e6b0062f4e3fc,0.86,0.14,1.815289966638249,-1.8152899666382492,1,2026-01-24T17:00:00Z,12073.526883999999,35514.932499,14810.6988,0.02,0.85,0.87,2,False,16887813680272076329272932073041233473424498384414139105710696361883650968895,87558866007269555588928245969805429146297229303895209772867900227612520558839
15.714,Will the price of Solana be above $120 on January 25?,solana-above-120-on-january-25,0xdc43250b78eb214e0956f8764ee8c1a964d1b0e63c388f55fa9b0411a6a157b6,0.9445,0.0555,2.8342726661891753,-2.8342726661891753,2,2026-01-25T17:00:00Z,6245.21115,7128.69115,6091.05415,0.025,0.932,0.957,2,False,34288685080282384629257320361333804762390889113508132961590357447214610623818,79853567142254286175381495980614503029327075146262100254160992658526933796311
8.178,Will the total domestic gross for Avatar: Fire and Ash be greater than 400m by January 31?,will-the-total-domestic-gross-for-avatar-fire-and-ash-be-greater-than-400m-by-january-31-968,0x95ccdca38a65608e6c61900350262ddf3a3139badb6f5a1941fda2177dd2f39d,0.0115,0.9885,-4.4538416072414675,4.453841607241471,7,2026-01-31T00:00:00Z,2919.152999,8587.503203,10708.61313,0.003,0.01,0.013,2,True,41761212693515714213482685945410521146893488491935407343998404566437308743619,15293640948075658669998273357087296137714762712959054083212133805448769217149
6.401,Australian Open Women's: Jessica Pegula vs Oksana Selekhmeteva,wta-pegula-selekhm-2026-01-23,0x5ef2ef8f91230f6d085fd06ae34e507c44fd09c43595f3d1ca573526c2d537b7,0.915,0.085,2.376272808785205,-2.3762728087852047,13,2026-02-06T00:00:00Z,7556.898761000001,8141.544249,3960.003,0.01,0.91,0.92,2,False,58174439905090240773689996265915422588674928423337729483824635280154768143679,16902326354334229086610679537653931366623147373813560133309465275091696769811
6.419,"Will Elon Musk post 65-89 tweets from January 24 to January 26, 2026?",elon-musk-of-tweets-january-24-january-26-65-89,0x9d06c8dd4035df66f0f8cd1605358c4553614eb5d06f9e868eeaf9a646766108,0.055,0.945,-2.843851742261272,2.843851742261271,3,2026-01-26T17:00:00Z,6065.13822,7040.027105,7999.6543,0.01,0.05,0.06,2,True,48314457043842904682934005131871124702231842159088058531614307315892746631388,93096837345921135114695879930673687021845936996559266772972350850313955111090
9.303,"Will Ethereum dip to $2,600 in January?",will-ethereum-dip-to-2600-in-january-2026-489,0x92b010fa84a42118ff755242e31f896915e812d0c20f7eb528f6be47c99d8083,0.149,0.851,-1.742465822627915,1.7424658226279148,8,2026-02-01T05:00:00Z,29749.536040000006,588944.506996,34702.61344,0.01,0.144,0.154,2,False,15932859388130645246885185272041108577028159133451595638160474200221933939235,54483840147229409026121614340274771436943746857434552930792062072882215181814
7.295,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,0xd6c49a94948e365aa74c09eef54d907b7ca534b243c387c375305d5cdd1afef3,0.15,0.85,-1.7346010553881064,1.7346010553881064,53,2026-03-18T00:00:00Z,30690.334543000008,683766.881579,70304.8714,0.02,0.14,0.16,2,True,62938043365772447095885755955446362343142416536419862840923032141775380249586,89036168105179001192755120118050209760422683300339582903158940882158509550672
7.793,"Will Israel strike Gaza on January 23, 2026?",will-israel-strike-gaza-on-january-23-2026,0x64bd4fb1eef5ec8d4e8f6ed219df12304cf56087f1a191852f9f7af7ccfc140a,0.125,0.875,-1.9459101490553135,1.9459101490553132,7,2026-01-31T00:00:00Z,9056.846685999999,13454.154732,2187.2436,0.01,0.12,0.13,2,False,14217906544112588272773184611902771050778085317586166629633032980805119441590,42128185922716396419334582208741453299887115688814835434505501114805696356167
8.21,Iran Strike on Israel by January 31?,iran-strike-on-israel-by-january-31,0x6a990de325fc94ed8ec111e0f44c0f59190074d7187e1d9728bf316ce845ea79,0.15,0.85,-1.7346010553881064,1.7346010553881064,35,2026-02-28T00:00:00Z,10447.042666,198706.72056,6993.5787,0.02,0.14,0.16,2,False,14563704170707092754225166829668039264860512279269689408027999291687006154046,48327576922912565506823814810194225620948145469896033309190856214975092002183
8.173,Will annual inflation increase by 2.2% in January?,will-annual-inflation-increase-by-2pt2-in-january-787,0x84ba652d221665dd823fa9125e0659f0126072b954b5425b75d3aad9b4dc0ce9,0.02,0.98,-3.8918202981106265,3.8918202981106256,18,2026-02-11T00:00:00Z,3694.552936,17549.846232,3058.62046,0.002,0.019,0.021,2,True,52647342875360744720907639450813485761772348700467367865975490381848722504429,50782242054451672191363186735299111981791812053529066863656315792747534349440
8.173,"Will the price of Ethereum be between $3,100 and $3,200 on January 24?",will-the-price-of-ethereum-be-between-3100-3200-on-january-24,0xa07981e399cac60c89ae131d68b152c48d8c2cc1249bc292bdd4be06248e84fc,0.017,0.983,-4.05739577609095,4.057395776090949,1,2026-01-24T17:00:00Z,3425.871925,6622.908052,12107.64076,0.014,0.01,0.024,2,True,83912416122374413005405172253192712073711891819859575846487689339436525706709,43683255622148734761175192909700802153542860189007314428862861753519379452011
15.569,Will the price of XRP be above $1.80 on January 26?,xrp-above-1pt8-on-january-26,0xa928013f7215b9971304c419cd78ceba3e80c96fa8cb84c4b4c24ca049442b63,0.87,0.13,1.900958761193047,-1.900958761193047,3,2026-01-26T17:00:00Z,9261.971383999999,9373.881384,10690.8675,0.04,0.85,0.89,2,False,29696981260375693884210953189129532072807643685990430688156310633944213176983,109906638443733608251259167329616497367778142849400316662441689794513447202908
31.351,Will José Miguel Aguilar Berrocal win the 2026 Costa Rican presidential election?,will-jos-miguel-aguilar-berrocal-win-the-2026-costa-rican-presidential-election,0x8ffb4b69e869730e0b59edaaa58ea9743f26f1ad162f1dcf762a1c896f6c8601,0.039,0.961,-3.204412762840646,3.204412762840645,8,2026-02-01T00:00:00Z,5034.125168,40076.948896,9028.95232,0.014,0.032,0.046,2,True,104752941833852055516941826572912202278604042238462993442830943041000700450117,41394004411187103440684232326612644288053277420993803713801922018776540207319
8.168,"Will the price of Ethereum be above $2,700 on January 26?",ethereum-above-2700-on-january-26,0xad484f2132555039335709104a2c6564b419b0da9e4c79774755cdb380d6585c,0.9755,0.0245,3.6842770425124862,-3.6842770425124844,3,2026-01-26T17:00:00Z,3974.1465210000006,11390.943202,12576.24497,0.011,0.97,0.981,2,False,94105464739962075006837893605195494103743363658879857328935146281434362731340,49271420763954073502866874289526397806215898591488272231775364851790085511717
8.167,"Ukraine strikes another tanker in Black Sea by January 24, 2026?",ukraine-strikes-another-tanker-in-black-sea-by-january-24-2026,0x0f3689425c6efe9f23d6b6030ab2c94f3324c6a00d9cad88a70aebab1446031a,0.036,0.964,-3.2875723561544357,3.2875723561544348,7,2026-01-31T00:00:00Z,4739.963889000001,8374.146256,3993.82805,0.028,0.022,0.05,2,False,30333067970031996836392916492140182773714033293964556728853668698859882595740,113001979314616490943078834281577302714230722795780711276050523336133897278093
8.167,Will the price of Solana be above $100 on January 28?,solana-above-100-on-january-28,0x1e6c635d67c48d90c6b9b07b08b7fdb90122ad75c1186b27955292d347712d83,0.9785,0.0215,3.8179678517025155,-3.817967851702514,5,2026-01-28T17:00:00Z,3712.083814000002,4428.070358,10353.90854,0.021,0.968,0.989,2,False,87674201414751670626076858055372931913091389545149112520980947666219912327891,34689728851330840527523319179183411044078691413285659379839504381464472698194
8.166,"US forces in Venezuela again by January 31, 2026?",us-forces-in-venezuela-again-by-january-31-2026,0x3f8c674a155ca643341200af3bc4dfc61a825f0c2de3d384df0707f11321de9c,0.0185,0.9815,-3.9713112816322367,3.971311281632239,7,2026-01-31T00:00:00Z,3453.4974620000007,522262.55393,18796.38791,0.003,0.017,0.02,2,False,51878035462996711190347729996953544329131746840227246700065891983467379533591,88651841687201193276477911762289786016219161504502184707255065224738250251238
8.165,Will there be exactly 2 earthquakes of magnitude 6.5 or higher worldwide by January 25?,will-there-be-exactly-2-earthquakes-of-magnitude-6pt5-or-higher-worldwide-by-january-25,0x8fea91926a599afc9d31c7f1564ac30879b8418a814321a07ff937535f45b3b1,0.0105,0.9895,-4.545824507879143,4.545824507879147,1,2026-01-25T00:00:00Z,2631.726442,16558.306432,1781.48508,0.001,0.01,0.011,2,True,6743421907537421564260439690808518140458840807312913098382621475779787895706,37710486555288321579256098768195740296892303067168110801432852092119396430980
8.165,Will Michael Thorbjornsen win the 2026 The American Express tournament?,will-michael-thorbjornsen-win-the-2026-the-american-express-tournament-688,0x726fdd1ab40365f07461bf30c639feffd5702822ddd84d23ca461f916df2cbbe,0.0125,0.9875,-4.3694478524670215,4.369447852467025,2,2026-01-25T23:55:00Z,2863.7591960000004,9882.973412,2183.59586,0.005,0.01,0.015,2,True,80398861768471913167925687081995716903570727553940784640830724483904393619362,100870539438883587942986922009294522113806629320716639036093050309441634220532
7.327,Will Wolverhampton Wanderers FC win on 2026-01-24?,epl-mac-wol-2026-01-24-wol,0x2d13b672189342325291dbf1c92969ca8ae96991adfc76d4dc43892ad31e1828,0.075,0.925,-2.512305623976115,2.5123056239761152,1,2026-01-24T15:00:00Z,6698.853748,26188.891292,518953.7144,0.01,0.07,0.08,2,True,530641743703266225585409466127243626773327917664837653914114444313708212861,7857899777746351039986981330576941987708778674437318228514511847469848116305
8.164,"Will the price of Ethereum be above $3,200 on January 25?",ethereum-above-3200-on-january-25,0x6b8bc056e9721df89724e88103a2d5ad9efcb9881c4faf4e5169e2ef205ece18,0.0215,0.9785,-3.817967851702514,3.8179678517025155,2,2026-01-25T17:00:00Z,3666.87865,6092.795573,6501.20319,0.015,0.014,0.029,2,False,53598628777184369167401767537917781044792222415406642903629771628063489668277,115377022718601403457082624846749081474699524448021783435564581407171098265139
16.814,Will Meta (META) close above $540 end of January?,meta-above-540-on-january-30-2026,0x61c7a2857f724184aeefcfc1d5c2d058f0b5a3d95c07e0698a8702a2044cc3f9,0.957,0.043,3.102603275759391,-3.102603275759392,7,2026-01-30T21:00:00Z,5011.302173,7226.425787,140.09318,0.034,0.94,0.974,2,False,16513348473820721539329266419516258589145306802106861039482427297186980662547,63990477029527440251791260115609966942867460219987284386576624440536500927768
8.158,Will Trump’s Greenland Tariffs go into effect for Finland by Feburary 1?,will-trumps-greenland-tariffs-go-into-effect-for-finland-by-feburary-1,0x3d0e08e326fc030d9ec6880b1893038320cf20dbe129a9720c8b0e0dbb70abcf,0.0195,0.9805,-3.9176481800667,3.917648180066702,8,2026-02-01T00:00:00Z,3404.136666,24834.251249,3380.98034,0.001,0.019,0.02,2,False,43506104810952828029350451965068014927600021820676911344374579181605501253109,66863229795267978662551262127529001579477199245021712717888814839058873791585
8.156,Will Álvaro Roberto Ramos Chaves win the 2026 Costa Rican presidential election?,will-lvaro-roberto-ramos-chaves-win-the-2026-costa-rican-presidential-election,0x819197b2e6c7900dccb8620a4e8b4ac03adce8ba655eeab75e1c76f88d4c51ab,0.0205,0.9795,-3.866617351240233,3.866617351240235,8,2026-02-01T00:00:00Z,3448.232138,76432.204423,9101.1392,0.001,0.02,0.021,2,True,99177460255436387287580382958614506655867023290068113067354308194626839338554,114674936794645099173719252619415443829914528040922711845736275856858540893420
8.156,Will the price of XRP be above $2.20 on January 25?,xrp-above-2pt2-on-january-25,0x18952b72c4fdf2d6f9d2a9a2af5be8734c746d89bd5c35700e753a96af5c40a0,0.0115,0.9885,-4.4538416072414675,4.453841607241471,2,2026-01-25T17:00:00Z,2639.213513,2969.213513,10844.94653,0.007,0.008,0.015,2,False,33332672023869813490798378391764530703453210449855759210936147409062450836002,75195470291960893197971503479362810967052248381312629352610002723842396556582
8.153,Will Elle Fanning win Best Supporting Actress at the 98th Academy Awards?,will-elle-fanning-win-best-supporting-actress-at-the-98th-academy-awards,0xe56b65d978c8bd65b4d24a0d093929ab23711816d039d7a3ceac5b7280b61564,0.012,0.988,-4.410776047959867,4.4107760479598666,50,2026-03-15T00:00:00Z,2648.7879850000004,80747.943208,4251.83906,0.002,0.011,0.013,2,True,83042839972576699914326314567352613198263544864280130968197473664388412248829,40747275188918857347613319884133694719544689285377407546615750718264834150338
8.152,Will Netflix reach $105 in January?,will-nflx-reach-105-in-january,0xcb6269bbd513ff95e7c68dc0339d7ff36a4b2cdfd0860983f324909351b2ee51,0.0105,0.9895,-4.545824507879143,4.545824507879147,8,2026-02-01T04:59:59.999Z,2486.2299999999996,9790.307841,7248.55691,0.001,0.01,0.011,2,False,81390315582048630534560222329105619389972075133529086022709879551510181261103,73739417702030414666339967405614763950739050300804503183565236553128433594973
8.152,Ukraine hits Moscow by January 31?,ukraine-hits-moscow-by-january-31,0x52ea345fe68db25cff6a3a15ff8576eb28f5eedaca03bb7551309d9bba0c275e,0.0295,0.9705,-3.493421139263291,3.4934211392632917,7,2026-01-31T00:00:00Z,4035.9331600000005,58569.543922,4867.71907,0.001,0.029,0.03,2,False,74323295387125412676970771155417307482215119532178071412351595604516303246801,91737727189134099289372308419006829656821009391813712729915754212288318340879
8.149,"Will Gold (GC) settle over $4,400 on the final trading day of January 2026?",gc-above-4400-jan-2026,0x9fd38c96dc2e06caf606ce36163fa25c6083bdca3143c4decf3d81c7d57b80ba,0.981,0.019,3.944133480398922,-3.9441334803989228,8,2026-01-31T18:30:00Z,3232.9100000000003,15101.631811,15849.82307,0.014,0.974,0.988,2,False,48269432252513192658853516730626569509344885633978319838279514430450699118469,49576273928031409321227693574199944282767983449986005143271327396792070728221
8.149,"Will the price of Ethereum be above $2,800 on January 24?",ethereum-above-2800-on-january-24,0xc4cf0882958d3d3a74707cd16e0f2e6be8e04cf4945567811bc3ad1b755e84e3,0.969,0.031,3.4422774074056193,-3.4422774074056197,1,2026-01-24T17:00:00Z,4073.668055999999,27721.408819,11661.53665,0.012,0.963,0.975,2,False,4018372705255729012524541698941737752722595529319600996995203136001324491313,56941510258341868640723586373449163505923007614458569295868599559987614154472
8.519,"Will Gold (GC) settle at $4,600-$4,725 in January?",gc-settle-4600-4725-jan-2026,0x153bd0e4808dd36462e5ab90cac1d5804e9ef5ecca66bdb6e9dde1227816c4ab,0.08,0.92,-2.4423470353692043,2.442347035369205,8,2026-01-31T18:30:00Z,6425.749739,60565.598195,5037.4769,0.02,0.07,0.09,2,True,85273658663649539230585239615279466778865201150801811442114390005024933083624,22632417973543992731686424746583462694698519798803493918902373025596349810144
8.148,Will Italy win the 2026 Six Nations championship?,will-italy-win-the-2026-six-nations-championship,0x99d9d1091fa9bb85957dfdece03b26d8cb822ede1fbe42faeea7aee6c1422428,0.0295,0.9705,-3.493421139263291,3.4934211392632917,50,2026-03-14T23:55:00Z,3959.981033,4216.187082,10398.75981,0.019,0.02,0.039,2,True,19101003271207424020207920003767891325881016809107169042643572366072715621012,86569425956276082647098906436927658963246161192508544530629193441842553021378
6.371,Will turnout in the second round of the 2026 Portuguese presidential election be less than 46%?,will-turnout-in-the-second-round-of-the-2026-portuguese-presidential-election-be-less-than-46,0x79f4e7c47f1b80916b9b57b5ee7da5d4c906db67d259e7d87a8e32f465816c62,0.11,0.89,-2.0907410969337694,2.0907410969337694,15,2026-02-08T00:00:00Z,7450.103804000001,11237.777856,2862.7154,0.02,0.1,0.12,2,True,81699235989934830103604867925951233472399344899894359751924365851355304974830,6190696942920565800723236967546358234388012922034560076759387980828090207119
8.983,"Will Grok 4.20 not be released by January 31, 2026?",will-grok-4pt20-not-be-released-by-january-31-2026,0xcabcb59a877a0d5b66f15767bc185d8f066fa82d95068ca71aa921f341f81626,0.919,0.081,2.4288369676832486,-2.428836967683248,7,2026-01-31T00:00:00Z,6319.783461,65712.038612,3228.27907,0.02,0.909,0.929,2,True,19887155987371259277543240945673503614973999336651266643100148053449504091291,50712601418303526567104905391838652316031631365536395086989229327668916878804
7.067,"UFC 324: Figueiredo vs. Nurmagomedov (Bantamweight, Prelims)",ufc-dei-uma-2026-01-24,0x8d4b2181920e8eb38e7d1627e39dc8171c7ca42d18054db28a4bcb6df1c09138,0.115,0.885,-2.0406555166446796,2.0406555166446796,1,2026-01-25T04:59:59.999Z,7481.461791999998,38985.964511,41180.9932,0.01,0.11,0.12,2,False,36434708886023875908456485811194441760893849567374475356691645823577079715449,77331099399406778398513937801332671130422571800924174413654599841758676961164
8.14,"Will ""The Rip"" be the top US Netflix movie this week? (January 27, 2026)",will-the-rip-be-the-top-us-netflix-movie-this-week-january-27-2026,0x7748b9c8ae79df17ca7040b89f72f74a470c7296f3ecbd5a4c481c3890838e3f,0.953,0.047,3.0094673019441425,-3.0094673019441434,3,2026-01-27T00:00:00Z,4756.257533999999,19116.105001,4156.81006,0.014,0.946,0.96,2,True,53858291026247647951768751405527614827285809026459127319377503841903785412335,6073990379783156059224015075079244383206018148099925795578412083873140719201
25.148,Will annual inflation increase by 2.3% in January?,will-annual-inflation-increase-by-2pt3-in-january-461,0x1d9e697965df5a82533f93a1e59639668176bef726b9b7690791cc3475724ca7,0.1225,0.8775,-1.9689659253552392,1.9689659253552387,18,2026-02-11T00:00:00Z,7674.163429999998,25399.345174,4535.36927,0.005,0.12,0.125,2,True,31982997292381635330053941917867073346098278532689510911405214848267847255722,30357959202645089936134038185272074307335769134009820784961408862098487350406
6.369,Will NVIDIA be the largest company in the world by market cap on February 28?,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-february-28-846,0xa5fa2094af61fdfdb0398c22c4f1bb8788cabc680bcc0042f77c6388b23afaf4,0.895,0.105,2.1428633681173324,-2.142863368117332,35,2026-02-28T00:00:00Z,7061.831680000001,7506.917763,7968.0909,0.01,0.89,0.9,2,True,34859576120138621057883642775024843615141424700876369267127573058571005854932,35113438369005110239490121711824917969929339602867156779630117245966987778108
8.133,Will Victoria Mboko win the 2026 Women's Australian Open?,will-victoria-mboko-win-the-2026-womens-australian-open,0x10bf439eefa8df9ea9b46709bd055be07fb94af10f7edde5bf0a219a8fe23937,0.0145,0.9855,-4.219000477166246,4.219000477166249,7,2026-01-31T00:00:00Z,2639.33281,9952.981935,13099.54629,0.007,0.011,0.018,2,True,69625783722148736484604887116661387471099128232919399336102028155857827934730,70946132415018132191750752237401422016252043054915047752543016492438029450729
8.131,Will Valve add Cache to the Map Pool by end of January?,will-valve-will-add-cache-to-the-map-pool-by-end-of-january-519,0x7e28265ac26f42efc6032878868316daaf0f5be9403f01069b328c846579603c,0.013,0.987,-4.329720681971945,4.329720681971944,7,2026-01-31T00:00:00Z,2488.378571,215921.353563,3154.55734,0.004,0.011,0.015,2,False,2926594453221416007287166442099478007619212870700175144220420566528279270409,23392630308732964979120787208037758847012711916353621662719705058121578270347
8.13,"Will the price of Ethereum be above $3,200 on January 26?",ethereum-above-3200-on-january-26,0xe087ec6c2ff8cfffab25677ff31f4b9843460dd0c6046f9dd784648a131eca7e,0.016,0.984,-4.119037174812472,4.119037174812472,3,2026-01-26T17:00:00Z,2725.2767599999997,4138.358516,6860.77867,0.012,0.01,0.022,2,False,7980595039876536000719389194450800386496442111098416789799627471727700356705,94358276984644335248540580752693566773198424509069179117926309593350039893074
8.129,"Will the price of Bitcoin be above $86,000 on January 25?",bitcoin-above-86k-on-january-25,0x0eba0a0467b8a0d8f025ae99b1e545a4c1a8ad22b760ae70c02b0df561f39553,0.9605,0.0395,3.191153310301536,-3.191153310301535,2,2026-01-25T17:00:00Z,4162.412009,22067.7609,14527.04849,0.017,0.952,0.969,2,False,100667348520928009291269746174117757908690569326420092190424179328376933341102,34021510431960742804174298869099188331412866072684591293126405697735858755366
8.129,"Will the price of Bitcoin be less than $80,000 on January 29?",will-the-price-of-bitcoin-be-less-than-80000-on-january-29,0xbd0b80ded307c7843dcf171f74ab3d45d06913bccd139ed6bfc00c90672003f9,0.0145,0.9855,-4.219000477166246,4.219000477166249,6,2026-01-29T17:00:00Z,2595.217357,2680.285121,8915.36444,0.003,0.013,0.016,2,True,49531735093205365565106897523745495749216874068383707518893206028386013822309,40564249700656473705922429405083961984168250210734028032055166493561032924260
8.128,Will Tesla dip to $338 in January?,will-tsla-dip-to-338-in-january,0x2cc04f7a851e840c56977448b9db9f36858dbc404cb8a8c7c5af1b2514101270,0.029,0.971,-3.5110306383048506,3.5110306383048497,8,2026-02-01T04:59:59.999Z,3583.294583,39355.507841,12322.0864,0.01,0.024,0.034,2,False,58845783198556670946512438991344037224997924221233563773386019406283823564575,68916049551688980714870077078507234112740215010513102459282741135723465952178
6.662,"UFC 324: Pulyaev vs. Gautier (Middleweight, Prelims)",ufc-and28-ate-2026-01-24,0xea80d698b87967427287ce261013115888fba0a814a47b6fc622baa744798079,0.145,0.855,-1.774367726516186,1.7743677265161857,1,2026-01-25T04:59:59.999Z,7925.997520999999,27268.850623,37460.0729,0.01,0.14,0.15,2,False,11271338539968584501744664885527480757804131413026916611046271654556680300345,36434021998049495509619579572856424893418305110221914363773542395218887187436
9.539,Will France join the Board of Peace?,will-france-join-the-board-of-peace,0x50ee929674c356684d6660990bc9005360560b1fd327d8c35b8d9578951aea7c,0.11,0.89,-2.0907410969337694,2.0907410969337694,35,2026-02-28T00:00:00Z,6858.813940000001,15834.868505,2677.6228,0.02,0.1,0.12,2,False,92912251038626791131295918200718497473059770248147676928752027698730924984163,113389152089583174717263550677942280347963554198443919563601953997990006321564
8.124,"Will Elon Musk post 240+ tweets from January 24 to January 26, 2026?",elon-musk-of-tweets-january-24-january-26-240plus,0xe59260cb21550261778147f1c29504245c1c690979c1fe1a913feceba2e4250b,0.0255,0.9745,-3.6432460667832354,3.6432460667832363,3,2026-01-26T17:00:00Z,3309.8847919999994,4357.872734,2380.08251,0.001,0.025,0.026,2,True,101282940674490043698044513576893238249536719282018363728450958562005051530586,11494115354311568153467145980887663967711624352392092777548619333535982168258
8.122,"Will Gold (GC) settle at $4,475-$4,600 in January?",gc-settle-4475-4600-jan-2026,0x8aec3ff42362af697347e8ec97ac13a3ae7feea3a8c11a91782d5cc02a60554d,0.022,0.978,-3.7944672166765017,3.7944672166765008,8,2026-01-31T18:30:00Z,3054.139386,40430.649895,4345.17405,0.004,0.02,0.024,2,True,41226205338337632180761274153790294163843807822394469163745558515499649679496,63968940014527573395758206275853353009810113505460800591586505638933027463487
8.12,"Will the price of Bitcoin be above $82,000 on January 27?",bitcoin-above-82k-on-january-27,0xa383e90539b36c6892a7265bf356a28ae2a84df0fa07173cd6ed8c4580bcd59c,0.984,0.016,4.119037174812472,-4.119037174812472,4,2026-01-27T17:00:00Z,2605.7589589999993,14768.836509,15241.0539,0.008,0.98,0.988,2,False,72120853608915617708951053423943079123061966988784312992113296152127967374778,24298008284041318990790587772587555026244972528576337898612163292276717375356
8.114,Will Kyle Shanahan win NFL Coach of the Year?,will-kyle-shanahan-win-nfl-coach-of-the-year,0x72ff1ee67287710e5975073bba115128b452c93abc83ce282b15a114d3529073,0.0255,0.9745,-3.6432460667832354,3.6432460667832363,18,2026-02-11T12:00:00Z,3159.7797,40272.931812,7770.80839,0.019,0.016,0.035,2,True,104313824616954998317182678261212014573045980441057102346779866847741203581047,73765968954105530750441900915469276410775516705014103824761380195965897812535
8.113,Will xAI have the second-best AI model at the end of January 2026?,will-xai-have-the-second-best-ai-model-at-the-end-of-january-2026,0x70ccef7ad6c9bf248b377e91a16e6c3ad84dfa26808b1875367ed455b3b9a771,0.0125,0.9875,-4.3694478524670215,4.369447852467025,7,2026-01-31T00:00:00Z,2251.116476,42769.87291,5238.44814,0.003,0.011,0.014,2,True,11905837431961640481311579850266534397719723209154607750104769589038913734531,49707166710183476656024582581374922916821462836624991344575416213282636700984
8.112,Will Trump try to Fire Powell by January 31?,will-trump-try-to-fire-powell-by-january-31,0x593b279c332011865b521ec6b2ccd85e5694803a937c166cab098bc7c52c18ba,0.013,0.987,-4.329720681971945,4.329720681971944,7,2026-01-31T00:00:00Z,2276.9943700000003,100252.299746,28268.61058,0.002,0.012,0.014,2,False,106254073154221380653136802943120108549782881430340769588392521263007249695048,94599304310602378279693066952318338108646047238504369981293142492722484460282
8.111,"Will Elon Musk post 215-239 tweets from January 24 to January 26, 2026?",elon-musk-of-tweets-january-24-january-26-215-239,0x85be9e220846d808c0499e1648323e04f0726e907d16afe1c5009453374874f5,0.041,0.959,-3.15231900817913,3.1523190081791297,3,2026-01-26T17:00:00Z,3910.7969170000006,4161.438484,3264.94813,0.008,0.037,0.045,2,True,109957679311124931517836993963711693342071654174856043508757618298807096252234,68188431341462172319674059604417033018801574888427066476037818813299831832349
8.11,"Will Powell say ""Good afternoon"" during January press conference?",will-powell-say-good-afternoon-during-january-press-conference-696-565,0xe70bb2867bf62599706c5001d1116db77d7f4a6b2ffdf5b56969070aa3694ccc,0.9735,0.0265,3.603753091820079,-3.603753091820078,4,2026-01-28T00:00:00Z,3159.7202609999995,83937.469696,29766.43276,0.005,0.971,0.976,2,False,26551857838106033209754434320738360616185143804560723280564657126292397390435,77268887245342722796246655682282618579087539376942038636065717992393192258745
8.11,"Will the price of Bitcoin be above $82,000 on January 28?",bitcoin-above-82k-on-january-28,0x45057fda9f0dc6216daf6abea149343ff4a5679ce7b4cc58381f4c3cf39a5c38,0.9765,0.0235,3.7269743291666217,-3.7269743291666204,5,2026-01-28T17:00:00Z,2974.8902949999992,6714.442743,13837.81587,0.011,0.971,0.982,2,False,75097153206527470344425507837145492186616774172031523375674128898437378582464,63545081099526008985565885099135319915896808904467490376981010584930046818399
8.107,Will Naomi Osaka win the 2026 Women's Australian Open?,will-naomi-osaka-win-the-2026-womens-australian-open,0xd2ffade2874c6eca6d6d2146696c2fb4764bad8bb6862f0d986b52059051bd1d,0.034,0.966,-3.3468033095963565,3.3468033095963556,7,2026-01-31T00:00:00Z,3495.9461450000003,13039.56285,22148.61671,0.008,0.03,0.038,2,True,66618637290790823013963771491185763100141029011023090520833777895683263036624,4427553534579851586105436904287351368911908229325004317899717026730249981492
8.104,U.S. evacuates Baghdad Embassy by January 31?,us-evacuates-baghdad-embassy-by-january-31,0x7d6bc90bccff6d12a0a0772a9c7e2fd0754adbbbffdd9e6e8a81d2b166d9235f,0.034,0.966,-3.3468033095963565,3.3468033095963556,7,2026-01-31T00:00:00Z,3447.9673410000005,104713.863372,2772.03559,0.01,0.029,0.039,2,False,69091973541736287932585296993466929630545038856698928441787094756224272310595,95965440994556356946420314344175531527592133195785864598294214662290269434142
8.104,"Will ""Avatar: Fire and Ash"" 6th Weekend Box Office be greater than 9.5m?",will-avatar-fire-and-ash-6th-weekend-box-office-be-greater-than-9pt5m,0x041c7b2dbfbc897847982552c4fac9df97398b4f09f72509046baf8a61814210,0.0175,0.9825,-4.027899462813948,4.02789946281395,2,2026-01-26T12:00:00Z,2521.352063,22985.857872,2314.04689,0.001,0.017,0.018,2,True,20175401473981814853794163436779855416032858402215140222879275923662836522717,101961242772835909870520568783798757136360270459179115718036446343560190992422
8.103,Will the Fed Cut–Cut–Cut in the next three decisions (Oct–Dec–Jan)?,will-the-fed-cutcutcut-in-the-next-three-decisions-octdecjan,0xbfcc34365517ac4978e76ecd8287e37fd92e68b22a3db9b31129c5c37669c293,0.0145,0.9855,-4.219000477166246,4.219000477166249,7,2026-01-31T00:00:00Z,2299.762796,267701.080861,35498.67206,0.001,0.014,0.015,2,True,95417221270011105499568468828531867453865533932484364685389046548264041887861,101322769768415942646735830228475566436146317671120615766292718518675772773223
